provinceId,province,districtId,district,wardId,ward
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-trieu-son,Huyện Triệu Sơn,thanh-hoa-huyen-trieu-son-xa-tho-vuc,Xã Thọ Vực
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-trieu-son,Huyện Triệu Sơn,thanh-hoa-huyen-trieu-son-xa-tien-nong,Xã Tiến Nông
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-trieu-son,Huyện Triệu Sơn,thanh-hoa-huyen-trieu-son-xa-trieu-thanh,Xã Triệu Thành
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-trieu-son,Huyện Triệu Sơn,thanh-hoa-huyen-trieu-son-xa-van-son,Xã Văn Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-trieu-son,Huyện Triệu Sơn,thanh-hoa-huyen-trieu-son-xa-xuan-loc,Xã Xuân Lộc
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-trieu-son,Huyện Triệu Sơn,thanh-hoa-huyen-trieu-son-xa-xuan-thinh,Xã Xuân Thịnh
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-trieu-son,Huyện Triệu Sơn,thanh-hoa-huyen-trieu-son-xa-xuan-tho,Xã Xuân Thọ
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-thi-tran-vinh-loc,Thị trấn Vĩnh Lộc
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-minh-tan,Xã Minh Tân
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-ninh-khang,Xã Ninh Khang
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-an,Xã Vĩnh An
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-hoa,Xã Vĩnh Hòa
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-hung,Xã Vĩnh Hùng
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-hung,Xã Vĩnh Hưng
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-khang,Xã Vĩnh Khang
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-long,Xã Vĩnh Long
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-minh,Xã Vĩnh Minh
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-ninh,Xã Vĩnh Ninh
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-phuc,Xã Vĩnh Phúc
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-quang,Xã Vĩnh Quang
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-tan,Xã Vĩnh Tân
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-thanh,Xã Vĩnh Thành
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-thinh,Xã Vĩnh Thịnh
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-tien,Xã Vĩnh Tiến
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-vinh-loc,Huyện Vĩnh Lộc,thanh-hoa-huyen-vinh-loc-xa-vinh-yen,Xã Vĩnh Yên
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-thi-tran-quan-lao,Thị trấn Quán Lào
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-thi-tran-thong-nhat,Thị trấn Thống Nhất
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-dinh-binh,Xã Định Bình
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-dinh-cong,Xã Định Công
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-dinh-hai,Xã Định Hải
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-dinh-hoa,Xã Định Hòa
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-dinh-hung,Xã Định Hưng
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-dinh-lien,Xã Định Liên
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-dinh-long,Xã Định Long
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-dinh-tan,Xã Định Tân
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-dinh-tang,Xã Định Tăng
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-dinh-thanh,Xã Định Thành
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-dinh-tien,Xã Định Tiến
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-dinh-tuong,Xã Định Tường
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-qui-loc,Xã Quí Lộc
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-bai,Xã Yên Bái
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-giang,Xã Yên Giang
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-hung,Xã Yên Hùng
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-lac,Xã Yên Lạc
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-lam,Xã Yên Lâm
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-ninh,Xã Yên Ninh
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-phong,Xã Yên Phong
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-phu,Xã Yên Phú
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-tam,Xã Yên Tâm
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-thai,Xã Yên Thái
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-thinh,Xã Yên Thịnh
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-tho,Xã Yên Thọ
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-trung,Xã Yên Trung
thanh-hoa,Thanh Hóa,thanh-hoa-huyen-yen-dinh,Huyện Yên Định,thanh-hoa-huyen-yen-dinh-xa-yen-truong,Xã Yên Trường
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-sam-son,Thành phố Sầm Sơn,thanh-hoa-thanh-pho-sam-son-phuong-bac-son,Phường Bắc Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-sam-son,Thành phố Sầm Sơn,thanh-hoa-thanh-pho-sam-son-phuong-quang-chau,Phường Quảng Châu
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-sam-son,Thành phố Sầm Sơn,thanh-hoa-thanh-pho-sam-son-phuong-quang-cu,Phường Quảng Cư
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-sam-son,Thành phố Sầm Sơn,thanh-hoa-thanh-pho-sam-son-phuong-quang-tien,Phường Quảng Tiến
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-sam-son,Thành phố Sầm Sơn,thanh-hoa-thanh-pho-sam-son-phuong-quang-vinh,Phường Quảng Vinh
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-sam-son,Thành phố Sầm Sơn,thanh-hoa-thanh-pho-sam-son-phuong-trung-son,Phường Trung Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-sam-son,Thành phố Sầm Sơn,thanh-hoa-thanh-pho-sam-son-phuong-truong-son,Phường Trường Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-sam-son,Thành phố Sầm Sơn,thanh-hoa-thanh-pho-sam-son-xa-quang-dai,Xã Quảng Đại
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-sam-son,Thành phố Sầm Sơn,thanh-hoa-thanh-pho-sam-son-xa-quang-hung,Xã Quảng Hùng
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-sam-son,Thành phố Sầm Sơn,thanh-hoa-thanh-pho-sam-son-xa-quang-minh,Xã Quảng Minh
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-sam-son,Thành phố Sầm Sơn,thanh-hoa-thanh-pho-sam-son-xa-quang-tho,Xã Quảng Thọ
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-an-hoach,Phường An Hoạch
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-an-hung,Phường An Hưng
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-ba-dinh,Phường Ba Đình
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-dien-bien,Phường Điện Biên
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-dong-cuong,Phường Đông Cương
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-dong-hai,Phường Đông Hải
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-dong-huong,Phường Đông Hương
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-dong-son,Phường Đông Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-dong-tho,Phường Đông Thọ
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-dong-ve,Phường Đông Vệ
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-ham-rong,Phường Hàm Rồng
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-lam-son,Phường Lam Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-nam-ngan,Phường Nam Ngạn
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-ngoc-trao,Phường Ngọc Trạo
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-phu-son,Phường Phú Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-quang-hung,Phường Quảng Hưng
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-quang-thang,Phường Quảng Thắng
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-quang-thanh,Phường Quảng Thành
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-tan-son,Phường Tân Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-tao-xuyen,Phường Tào Xuyên
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-phuong-truong-thi,Phường Trường Thi
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-dong-hung,Xã Đông Hưng
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-dong-linh,Xã Đông Lĩnh
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-dong-tan,Xã Đông Tân
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-dong-vinh,Xã Đông Vinh
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-hoang-anh,Xã Hoằng Anh
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-hoang-dai,Xã Hoằng Đại
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-hoang-long,Xã Hoằng Long
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-hoang-ly,Xã Hoằng Lý
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-hoang-quang,Xã Hoằng Quang
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-long-anh,Xã Long Anh
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-quang-cat,Xã Quảng Cát
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-quang-dong,Xã Quảng Đông
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-quang-phu,Xã Quảng Phú
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-quang-tam,Xã Quảng Tâm
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-quang-thinh,Xã Quảng Thịnh
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-thieu-duong,Xã Thiệu Dương
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-thieu-khanh,Xã Thiệu Khánh
thanh-hoa,Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa,Thành phố Thanh Hóa,thanh-hoa-thanh-pho-thanh-hoa-xa-thieu-van,Xã Thiệu Vân
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-bim-son,Thị xã Bỉm Sơn,thanh-hoa-thi-xa-bim-son-phuong-ba-dinh,Phường Ba Đình
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-bim-son,Thị xã Bỉm Sơn,thanh-hoa-thi-xa-bim-son-phuong-bac-son,Phường Bắc Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-bim-son,Thị xã Bỉm Sơn,thanh-hoa-thi-xa-bim-son-phuong-dong-son,Phường Đông Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-bim-son,Thị xã Bỉm Sơn,thanh-hoa-thi-xa-bim-son-phuong-lam-son,Phường Lam Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-bim-son,Thị xã Bỉm Sơn,thanh-hoa-thi-xa-bim-son-phuong-ngoc-trao,Phường Ngọc Trạo
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-bim-son,Thị xã Bỉm Sơn,thanh-hoa-thi-xa-bim-son-phuong-phu-son,Phường Phú Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-bim-son,Thị xã Bỉm Sơn,thanh-hoa-thi-xa-bim-son-xa-ha-lan,Xã Hà Lan
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-bim-son,Thị xã Bỉm Sơn,thanh-hoa-thi-xa-bim-son-xa-quang-trung,Xã Quang Trung
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-phuong-hai-hoa,Phường Hải Hòa
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-phuong-hai-ninh,Phường Hải Ninh
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-phuong-truc-lam,Phường Trúc Lâm
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-phuong-xuan-lam,Phường Xuân Lâm
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-thi-tran-tinh-gia,Thị trấn Tĩnh Gia
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-anh-son,Xã Anh Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-binh-minh,Xã Bình Minh
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-cac-son,Xã Các Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-dinh-hai,Xã Định Hải
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-hai-an,Xã Hải An
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-hai-binh,Xã Hải Bình
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-hai-chau,Xã Hải Châu
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-hai-ha,Xã Hải Hà
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-hai-linh,Xã Hải Lĩnh
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-hai-nhan,Xã Hải Nhân
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-hai-thanh,Xã Hải Thanh
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-hai-thuong,Xã Hải Thượng
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-hai-yen,Xã Hải Yến
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-hung-son,Xã Hùng Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-mai-lam,Xã Mai Lâm
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-nghi-son,Xã Nghi Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-ngoc-linh,Xã Ngọc Lĩnh
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-nguyen-binh,Xã Nguyên Bình
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-ninh-hai,Xã Ninh Hải
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-phu-lam,Xã Phú Lâm
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-phu-son,Xã Phú Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-tan-dan,Xã Tân Dân
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-tan-truong,Xã Tân Trường
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-thanh-son,Xã Thanh Sơn
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-thanh-thuy,Xã Thanh Thủy
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-tinh-hai,Xã Tĩnh Hải
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-trieu-duong,Xã Triêu Dương
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-truong-lam,Xã Trường Lâm
thanh-hoa,Thanh Hóa,thanh-hoa-thi-xa-nghi-son,Thị Xã Nghi Sơn,thanh-hoa-thi-xa-nghi-son-xa-tung-lam,Xã Tùng Lâm
thua-thien-hue,Thừa Thiên - Huế,thua-thien-hue-huyen-a-luoi,Huyện A Lưới,thua-thien-hue-huyen-a-luoi-thi-tran-a-luoi,Thị trấn A Lưới
thua-thien-hue,Thừa Thiên - Huế,thua-thien-hue-huyen-a-luoi,Huyện A Lưới,thua-thien-hue-huyen-a-luoi-xa-a-dot,Xã A Đớt
thua-thien-hue,Thừa Thiên - Huế,thua-thien-hue-huyen-a-luoi,Huyện A Lưới,thua-thien-hue-huyen-a-luoi-xa-a-ngo,Xã A Ngo
thua-thien-hue,Thừa Thiên - Huế,thua-thien-hue-huyen-a-luoi,Huyện A Lưới,thua-thien-hue-huyen-a-luoi-xa-a-roang,Xã A Roằng
thua-thien-hue,Thừa Thiên - Huế,thua-thien-hue-huyen-a-luoi,Huyện A Lưới,thua-thien-hue-huyen-a-luoi-xa-bac-son,Xã Bắc Sơn
