_id,author,content,tags,authorSlug,length,dateAdded,dateModified
HewRwT9KnT7S,Laozi,Give a man a fish and you feed him for a day. Teach him how to fish and you feed him for a lifetime.,['wisdom'],laozi,100,2019-09-23,2022-07-04
UaLmcHJ32iUj,Tony Robbins,Setting goals is the first step in turning the invisible into the visible.,"['famous-quotes', 'inspirational']",tony-robbins,74,2019-09-23,2019-09-23
KRupQiO16s,Aristotle,Friendship is essentially a partnership.,['friendship'],aristotle,40,2019-09-23,2019-09-23
t4hAyOSPoF4,Woody Allen,It seemed the world was divided into good and bad people. The good ones slept better... while the bad ones seemed to enjoy the waking hours much more.,['film'],woody-allen,150,2019-09-23,2019-09-23
FI5mThj-syB4,Aristotle,"We are what we repeatedly do. Excellence, then, is not an act, but a habit.",['famous-quotes'],aristotle,75,2019-09-23,2019-09-23
NTseDGDXOuo8,Confucius,"Life is really simple, but we insist on making it complicated.",['wisdom'],confucius,62,2019-09-23,2022-07-04
KBk2VabfrRne,George Bernard Shaw,The possibilities are numerous once we decide to act and not react.,['famous-quotes'],george-bernard-shaw,67,2019-09-23,2019-09-23
z8jAHYsHEhL,Napoleon Hill,"Happiness is found in doing, not merely possessing.",['famous-quotes'],napoleon-hill,51,2019-09-23,2019-09-23
HNZ1AQgHZk8I,William James,The deepest craving of human nature is the need to be appreciated.,['famous-quotes'],william-james,66,2019-09-23,2019-09-23
BDH1tbO9Vtx,Horace,"A heart well prepared for adversity in bad times hopes, and in good times fears for a change in fortune.","['change', 'wisdom']",horace,104,2019-09-23,2022-07-04
kgypq-6zX6Kb,Charles Darwin,The highest stage in moral culture at which we can arrive is when we recognize that we ought to control our thoughts.,['famous-quotes'],charles-darwin,117,2019-09-23,2021-06-17
ZFbpmNAtdi-R,Dalai Lama,People take different roads seeking fulfilment and happiness. Just because they're not on your road doesn't mean they've gotten lost.,['famous-quotes'],dalai-lama,133,2019-09-23,2022-01-07
uGEfG3Spn4DF,Eleanor Roosevelt,Great minds discuss ideas; average minds discuss events; small minds discuss people.,['famous-quotes'],eleanor-roosevelt,84,2019-09-23,2019-09-23
CXJ3rBlnfFa2,George Orwell,Myths which are believed in tend to become true.,['famous-quotes'],george-orwell,48,2019-09-23,2019-09-23
_tnh-9akIJ0N,Oprah Winfrey,The biggest adventure you can ever take is to live the life of your dreams.,['famous-quotes'],oprah-winfrey,75,2019-09-23,2019-09-23
hL_xIxYiYkcH,Pema Chödrön,It isn't what happens to us that causes us to suffer; it's what we say to ourselves about what happens.,['famous-quotes'],pema-chodron,103,2019-09-23,2019-09-23
qdu_n6bzzKdo,Anne Lamott,Joy is the best makeup.,['famous-quotes'],anne-lamott,23,2019-09-23,2019-09-23
TuOxOv1kt3u,Brian Tracy,Goals are the fuel in the furnace of achievement.,['famous-quotes'],brian-tracy,49,2019-09-23,2019-09-23
vg8IPwvWClZ9,Ralph Waldo Emerson,Go put your creed into the deed. Nor speak with double tongue.,['famous-quotes'],ralph-waldo-emerson,62,2019-09-23,2019-09-23
A5tPX66ZidFq,Zig Ziglar,Positive thinking will let you do everything better than negative thinking will.,['famous-quotes'],zig-ziglar,80,2019-09-23,2019-09-23
JNs1fSaN1K,Morihei Ueshiba,"Always keep your mind as bright and clear as the vast sky, the great ocean, and the highest peak, empty of all thoughts. Always keep your body filled with light and heat. Fill yourself with the power of wisdom and enlightenment.",['wisdom'],morihei-ueshiba,228,2019-09-23,2019-09-23
PCE3W7VuJfnu,Peter Drucker,There is nothing so useless as doing efficiently that which should not be done at all.,['famous-quotes'],peter-drucker,86,2019-09-23,2019-09-23
6d2lKK8P1nzS,Robert Louis Stevenson,"To be what we are, and to become what we are capable of becoming, is the only end of life.",['famous-quotes'],robert-louis-stevenson,90,2019-09-23,2019-09-23
jTzIvr-aog,Sophocles,Quick decisions are unsafe decisions.,['wisdom'],sophocles,37,2019-09-23,2019-09-23
EwohbR1-G6j,Jean-Paul Sartre,"Commitment is an act, not a word.",['wisdom'],jean-paul-sartre,33,2019-09-23,2019-09-23
BzHSpqSQOLJ,John F. Kennedy,"I look forward to a great future for America - a future in which our country will match its military strength with our moral restraint, its wealth with our wisdom, its power with our purpose.","['wisdom', 'politics']",john-f-kennedy,191,2019-09-23,2022-07-04
U-KQbUPHOnyK,Rumi,Let the beauty of what you love be what you do.,['famous-quotes'],rumi,47,2019-09-19,2019-09-19
xAhAKo-kqcD,Ben Fountain,"Democracy's premise rests on the notion that the collective wisdom of the majority will prove right more often than it's wrong; that given sufficient opportunity in the pursuit of happiness, your population will develop its talents, its intellect, its better judgment; that over time its capacity for discernment and self-correction will be enlarged.",['wisdom'],ben-fountain,350,2019-09-19,2019-09-19
c6vlwstBvI,Laurence J. Peter,"Life is a travelling to the edge of knowledge, then a leap taken.",['wisdom'],laurence-j-peter,65,2019-09-19,2019-09-19
UBum36vM5,H. Jackson Brown Jr.,"Remember that a gesture of friendship, no matter how small, is always appreciated.",['friendship'],h-jackson-brown-jr,82,2019-09-19,2019-09-19
PY1mMrjcEYfF,Buddha,Chaos is inherent in all compounded things. Strive on with diligence.,['wisdom'],buddha,69,2019-09-19,2022-07-04
i0OeQLbyvdGy,Denis Waitley,A dream is your creative vision for your life in the future. You must break out of your current comfort zone and become comfortable with the unfamiliar and the unknown.,['future'],denis-waitley,168,2019-09-19,2022-07-04
KtQvU9-w2B60,John Junor,An ounce of emotion is equal to a ton of facts.,['famous-quotes'],john-junor,47,2019-09-19,2019-09-19
CFy490n4lo8g,Margaret Cousins,"Appreciation can make a day, even change a life. Your willingness to put it into words is all that is necessary.","['change', 'life', 'wisdom']",margaret-cousins,112,2019-09-19,2022-07-04
dO8CMrZCBgBw,Ovid,"Chance is always powerful. Let your hook be always cast; in the pool where you least expect it, there will be a fish.",['famous-quotes'],ovid,117,2019-09-19,2019-09-19
rT_P2fRlDvzW,Ralph Marston,"Let go of your attachment to being right, and suddenly your mind is more open. You're able to benefit from the unique viewpoints of others, without being crippled by your own judgement.",['famous-quotes'],ralph-marston,185,2019-09-19,2019-09-19
b8TNXXWOkfSV,Ralph Waldo Emerson,In skating over thin ice our safety is in our speed.,['famous-quotes'],ralph-waldo-emerson,52,2019-09-19,2019-09-19
HQmAwGraUV,Robert F. Kennedy,"Tragedy is a tool for the living to gain wisdom, not a guide by which to live.",['wisdom'],robert-f-kennedy,78,2019-09-19,2019-09-19
JAdyNiUrQJHS,Anatole France,"You learn to speak by speaking, to study by studying, to run by running, to work by working; in just the same way, you learn to love by loving.",['famous-quotes'],anatole-france,143,2019-09-19,2019-09-19
sCR2ucyf1idj,Aristotle,The energy of the mind is the essence of life.,['famous-quotes'],aristotle,46,2019-09-19,2019-09-19
x16CqiTuVRw2,Colette,"I love my past. I love my present. I'm not ashamed of what I've had, and I'm not sad because I have it no longer.",['famous-quotes'],colette,113,2019-09-19,2022-01-07
XE3tAalt0C9H,Daisaku Ikeda,"The person who lives life fully, glowing with life's energy, is the person who lives a successful life.",['success'],daisaku-ikeda,103,2019-09-19,2022-07-04
4-GmMILEcnHw,Etty Hillesum,Sometimes the most important thing in a whole day is the rest we take between two deep breaths.,['famous-quotes'],etty-hillesum,95,2019-09-19,2019-09-19
WndePPLcTJ,Aristotle,"The virtue of justice consists in moderation, as regulated by wisdom.",['wisdom'],aristotle,69,2019-09-19,2019-09-19
FcLu0VCtTW,H. Jackson Brown Jr.,Remember that the most valuable antiques are dear old friends.,['friendship'],h-jackson-brown-jr,62,2019-09-19,2019-09-19
4t5kIaLA6m8H,Marcus Aurelius,If it is not right do not do it; if it is not true do not say it.,['famous-quotes'],marcus-aurelius,65,2019-09-13,2019-09-13
Aya0eLpghjxG,Mortimer J. Adler,"The purpose of learning is growth, and our minds, unlike our bodies, can continue growing as we continue to live.",['famous-quotes'],mortimer-j-adler,113,2019-09-13,2019-09-13
I8UeHLSzDydW,Thomas Carlyle,Do not be embarrassed by your mistakes. Nothing can teach us better than our understanding of them. This is one of the best ways of self-education.,['famous-quotes'],thomas-carlyle,147,2019-09-13,2019-09-13
0Z8EQaXeVdhX,Walt Disney,We've got to have a dream if we are going to make a dream come true.,['famous-quotes'],walt-disney,68,2019-09-13,2022-01-07
f_qbp04Wwq,John Wooden,Talent is God given. Be humble. Fame is man-given. Be grateful. Conceit is self-given. Be careful.,['wisdom'],john-wooden,98,2019-09-13,2019-09-13
o6XQ_Gzhxg,George Santayana,One's friends are that part of the human race with which one can be human.,['friendship'],george-santayana,74,2019-09-13,2019-09-13
grgyy9zb0RLb,Andy Warhol,"They say that time changes things, but you actually have to change them yourself.","['change', 'wisdom']",andy-warhol,81,2019-09-13,2022-07-04
rPhZvCjp1t8J,Dalai Lama,Remember that sometimes not getting what you want is a wonderful stroke of luck.,['famous-quotes'],dalai-lama,80,2019-09-13,2019-09-13
i6ciiFzPCN-n,Dorothy Thompson,"Fear grows in darkness; if you think there's a bogeyman around, turn on the light.",['famous-quotes'],dorothy-thompson,82,2019-09-13,2022-01-07
8ZIDZ3CxrJUg,Franklin D. Roosevelt,The only limit to our realization of tomorrow will be our doubts of today.,['famous-quotes'],franklin-d-roosevelt,74,2019-09-13,2019-09-13
6UG4hWhrspT,Napoleon Hill,A goal is a dream with a deadline.,['famous-quotes'],napoleon-hill,34,2019-09-13,2019-09-13
_1lzYCBjMDlC,Dalai Lama,"When we feel love and kindness toward others, it not only makes others feel loved and cared for, but it helps us also to develop inner happiness and peace.",['famous-quotes'],dalai-lama,155,2019-09-13,2019-09-13
Upgab0-Nzq,Hermann Hesse,"Wisdom is nothing but a preparation of the soul, a capacity, a secret art of thinking, feeling and breathing thoughts of unity at every moment of life.",['wisdom'],hermann-hesse,151,2019-09-13,2019-09-13
HLWTqbNPyE,Plato,Wisdom alone is the science of other sciences.,['wisdom'],plato,46,2019-09-13,2019-09-13
1YubdPwZ3e,Aeschylus,It is good even for old men to learn wisdom.,['wisdom'],aeschylus,44,2019-09-13,2019-09-13
cfZn_tJRV_,Jim Rohn,Discipline is the bridge between goals and accomplishment.,['wisdom'],jim-rohn,58,2019-09-13,2019-09-13
Nz3BafiyALJ,Kahlil Gibran,"Pain and foolishness lead to great bliss and complete knowledge, for Eternal Wisdom created nothing under the sun in vain.",['wisdom'],kahlil-gibran,122,2019-09-13,2019-09-13
5V7XbC5vL7,Jerome,True friendship ought never to conceal what it thinks.,['friendship'],jerome,54,2019-09-13,2019-09-13
A1JTIXKBd-S,Albert Einstein,The only real valuable thing is intuition.,['wisdom'],albert-einstein,42,2019-09-13,2022-07-04
cEntvthXVp1,Epictetus,Freedom is the right to live as we wish.,['freedom'],epictetus,40,2019-09-13,2022-07-04
cjyPQOFcVaRA,John F. Kennedy,"Let us resolve to be masters, not the victims, of our history, controlling our own destiny without giving way to blind suspicions and emotions.",['famous-quotes'],john-f-kennedy,143,2019-09-13,2019-09-13
s-FViy5Lm3E0,Ralph Waldo Emerson,"Do not waste yourself in rejection, nor bark against the bad, but chant the beauty of the good.",['famous-quotes'],ralph-waldo-emerson,95,2019-09-13,2019-09-13
gWSsNulTG-B,Maria Montessori,"Everyone in the world ought to do the things for which he is specially adapted. It is the part of wisdom to recognize what each one of us is best fitted for, and it is the part of education to perfect and utilize such predispositions. Because education can direct and aid nature but can never transform her.",['wisdom'],maria-montessori,307,2019-09-13,2021-06-17
r2EnGdx5HG,Albert Einstein,It has become appallingly obvious that our technology has exceeded our humanity.,['technology'],albert-einstein,80,2019-09-13,2019-09-13
7sb9azyuRsir,Katherine Mansfield,Make it a rule of life never to regret and never to look back. Regret is an appalling waste of energy; you can't build on it; it's only for wallowing in.,['famous-quotes'],katherine-mansfield,153,2019-09-08,2019-09-08
eOgY1uyEvIl8,Laozi,He who conquers others is strong; He who conquers himself is mighty.,['wisdom'],laozi,68,2019-09-08,2022-07-04
hXmMutk9Y8Nd,Søren Kierkegaard,"Life is not a problem to be solved, but a reality to be experienced.",['famous-quotes'],soren-kierkegaard,68,2019-09-08,2019-09-08
doAJZCWZ9kRp,Thomas Edison,"I have not failed. I've just found 10,000 ways that won't work.",['famous-quotes'],thomas-edison,63,2019-09-08,2019-09-08
HNxrO-sMtq86,Billie Armstrong,Our passion is our strength.,['famous-quotes'],billie-armstrong,28,2019-09-08,2019-09-08
gphANJ7YEjnz,David Eddings,No day in which you learn something is a complete loss.,['famous-quotes'],david-eddings,55,2019-09-08,2019-09-08
er8h8dsPVIc6,Marie Curie,Nothing in life is to be feared. It is only to be understood.,['famous-quotes'],marie-curie,61,2019-09-08,2019-09-08
d3Fax4zGtnHT,Plutarch,"Know how to listen, and you will profit even from those who talk badly.",['famous-quotes'],plutarch,71,2019-09-08,2019-09-08
xRm-IIMzrRPm,William Hazlitt,"Just as much as we see in others, we have in ourselves.",['famous-quotes'],william-hazlitt,55,2019-09-08,2021-06-17
BZv62bew3w,George Santayana,Friendship is almost always the union of a part of one mind with the part of another; people are friends in spots.,['friendship'],george-santayana,114,2019-09-08,2019-09-08
hLCOLhZE_92V,Albert Einstein,"Reality is merely an illusion, albeit a very persistent one.","['famous-quotes', 'science', 'wisdom']",albert-einstein,60,2019-09-08,2019-09-08
0PnL1GPc2muX,Benjamin Disraeli,The greatest good you can do for another is not just share your riches but reveal to them their own.,['famous-quotes'],benjamin-disraeli,100,2019-09-08,2021-06-17
LJgh17GgZGID,Og Mandino,"I will love the light for it shows me the way, yet I will endure the darkness because it shows me the stars.",['famous-quotes'],og-mandino,108,2019-09-08,2019-09-08
em8Skf5_TYmL,Theodore H. White,"To go against the dominant thinking of your friends, of most of the people you see every day, is perhaps the most difficult act of heroism you can perform.",['famous-quotes'],theodore-h-white,155,2019-09-08,2019-09-08
Ilvlt1O0thk7,William Shakespeare,We know what we are but know not what we may be.,['famous-quotes'],william-shakespeare,48,2019-09-08,2021-06-17
jUzHSANe7yNC,Henry Wadsworth Longfellow,He that respects himself is safe from others; he wears a coat of mail that none can pierce.,['famous-quotes'],henry-wadsworth-longfellow,91,2019-09-08,2019-09-08
qFQBpG1Z9mTw,Napoleon,"To do all that one is able to do, is to be a man; to do all that one would like to do, is to be a god.",['famous-quotes'],napoleon,102,2019-09-08,2019-09-08
_tPHsxO_pOK2,Ovid,Take rest; a field that has rested gives a bountiful crop.,['famous-quotes'],ovid,58,2019-09-08,2019-09-08
iuLrw6KaMA,James Gleick,"As a technology, the book is like a hammer. That is to say, it is perfect: a tool ideally suited to its task. Hammers can be tweaked and varied but will never go obsolete. Even when builders pound nails by the thousand with pneumatic nail guns, every household needs a hammer.",['technology'],james-gleick,276,2019-09-08,2019-09-08
B76--SMLkD,Aristotle,"Excellence, then, is a state concerned with choice, lying in a mean, relative to us, this being determined by reason and in the way in which the man of practical wisdom would determine it.",['wisdom'],aristotle,188,2019-08-16,2019-08-16
k_WpPLnr1hYR,Dalai Lama,"Love and compassion open our own inner life, reducing stress, distrust and loneliness.",['famous-quotes'],dalai-lama,86,2019-08-16,2019-08-16
SPpjcmzodeBs,Dalai Lama,"By going beyond your own problems and taking care of others, you gain inner strength, self-confidence, courage, and a greater sense of calm.",['famous-quotes'],dalai-lama,140,2019-08-16,2019-08-16
VspfwuIZXX0E,Marcus Aurelius,The universe is transformation; our life is what our thoughts make it.,['famous-quotes'],marcus-aurelius,70,2019-08-16,2019-08-16
QNbmX282V14H,Ralph Waldo Emerson,"Belief consists in accepting the affirmations of the soul; Unbelief, in denying them.",['famous-quotes'],ralph-waldo-emerson,85,2019-08-16,2019-08-16
4w4phxeQaW,John Muir,"In every walk with nature, one receives far more than he seeks.",['wisdom'],john-muir,63,2019-08-16,2021-06-17
Z9WzZIllCHeX,Albert Schweitzer,"An optimist is a person who sees a green light everywhere, while the pessimist sees only the red spotlight... The truly wise person is color-blind.",['famous-quotes'],albert-schweitzer,147,2019-08-16,2021-06-17
g8oQ_7rSPqBf,Buddha,"There are only two mistakes one can make along the road to truth; not going all the way, and not starting.",['wisdom'],buddha,106,2019-08-16,2022-07-04
fgNERo-i9sHI,Norman Vincent Peale,"If you want things to be different, perhaps the answer is to become different yourself.",['famous-quotes'],norman-vincent-peale,87,2019-08-16,2019-08-16
DlQmGRzNGo3i,William Shakespeare,It is not in the stars to hold our destiny but in ourselves.,['famous-quotes'],william-shakespeare,60,2019-08-16,2019-08-16
tjKgOoz27y,Henry Ward Beecher,We should not judge people by their peak of excellence; but by the distance they have traveled from the point where they started.,['wisdom'],henry-ward-beecher,129,2019-08-16,2019-08-16
yUVQvOdsif,Joseph Wood Krutch,Technology made large populations possible; large populations now make technology indispensable.,['technology'],joseph-wood-krutch,96,2019-08-16,2019-08-16
6aKJM5st-C,Confucius,It is more shameful to distrust our friends than to be deceived by them.,"['friendship', 'famous-quotes']",confucius,72,2019-08-16,2019-08-16
yVux3WLSRx5X,William Ellery Channing,Every man is a volume if you know how to read him.,['famous-quotes'],william-ellery-channing,50,2019-08-16,2019-08-16
Gq3dzDrL32z,Confucius,To be wrong is nothing unless you continue to remember it.,['wisdom'],confucius,58,2019-08-16,2022-07-04
2i4ILvPHXsgJ,Michael Jordan,"If you accept the expectations of others, especially negative ones, then you never will change the outcome.","['change', 'wisdom']",michael-jordan,107,2019-08-16,2022-07-04
1RmEkIqT9Cyn,Ralph Waldo Emerson,Nothing is at last sacred but the integrity of your own mind.,['famous-quotes'],ralph-waldo-emerson,61,2019-08-16,2019-08-16
gCmgZhuI0asg,Blaise Pascal,"We know the truth, not only by the reason, but by the heart.",['famous-quotes'],blaise-pascal,60,2019-08-08,2019-08-08
27YFtyxa8nBj,Peter Elbow,Meaning is not what you start with but what you end up with.,['famous-quotes'],peter-elbow,60,2019-08-08,2019-08-08
_0Xe3v-BJjUx,Richard Bach,"To fly as fast as thought, you must begin by knowing that you have already arrived.",['famous-quotes'],richard-bach,83,2019-08-08,2019-08-08
4vBDcA9H-kG,Robert Southey,No distance of place or lapse of time can lessen the friendship of those who are thoroughly persuaded of each other's worth.,['friendship'],robert-southey,124,2019-08-08,2019-08-08
DmBSFmjwZukB,Abraham Lincoln,Give me six hours to chop down a tree and I will spend the first four sharpening the axe.,"['famous-quotes', 'wisdom']",abraham-lincoln,89,2019-08-08,2019-08-08
MBt-5fvDPQwf,Anne Brontë,"All our talents increase in the using, and every faculty, both good and bad, strengthen by exercise.",['famous-quotes'],anne-bronte,100,2019-08-08,2021-06-17
999oXJVcS_I_,Horace,"Begin, be bold, and venture to be wise.",['wisdom'],horace,39,2019-08-08,2022-07-04
kKbZ4DhZjI0d,John Marshall,To listen well is as powerful a means of communication and influence as to talk well.,['famous-quotes'],john-marshall,85,2019-08-08,2019-08-08
dwyaOypDiT0t,Loretta Young,Love isn't something you find. Love is something that finds you.,['famous-quotes'],loretta-young,64,2019-08-08,2019-08-08
jdg8XXMIeFqv,Richard Bach,"You are always free to change your mind and choose a different future, or a different past.",['future'],richard-bach,91,2019-08-08,2022-07-04
JjjjyXF8oV5g,Richard Bach,"Sooner or later, those who win are those who think they can.",['famous-quotes'],richard-bach,60,2019-08-08,2019-08-08
r5SEZsvbKwTw,Sai Baba,What is new in the world? Nothing. What is old in the world? Nothing. Everything has always been and will always be.,['famous-quotes'],sai-baba,116,2019-08-08,2019-08-08
nifHXWvxPYj,Anton Chekhov,People don't notice whether it's winter or summer when they're happy.,['wisdom'],anton-chekhov,69,2019-08-08,2019-08-08
d-htbqN3YT,Elbert Hubbard,"It may happen sometimes that a long debate becomes the cause of a longer friendship. Commonly, those who dispute with one another at last agree.",['friendship'],elbert-hubbard,144,2019-08-08,2019-08-08
bcAbPetiKzd,Albert Einstein,"Learn from yesterday, live for today, hope for tomorrow.","['famous-quotes', 'inspirational']",albert-einstein,56,2019-08-08,2019-08-08
BesY5YKGp5W0,Anatole France,"To accomplish great things, we must not only act, but also dream; not only plan, but also believe.","['famous-quotes', 'inspirational']",anatole-france,98,2019-08-08,2019-08-08
z6qESmmSnsFH,Buddha,"Do not dwell in the past, do not dream of the future, concentrate the mind on the present moment.","['wisdom', 'future']",buddha,97,2019-08-08,2022-07-04
6YlJjSaAbKdA,Gordon Hinckley,Our kindness may be the most persuasive argument for that which we believe.,['famous-quotes'],gordon-hinckley,75,2019-08-08,2019-08-08
vpHGlmeIu3Oz,J. M. Barrie,We never understand how little we need in this world until we know the loss of it.,"['famous-quotes', 'wisdom']",j-m-barrie,82,2019-08-08,2019-08-08
_k3kxvogAs-6,Margaret Fuller,"If you have knowledge, let others light their candles in it.",['famous-quotes'],margaret-fuller,60,2019-08-08,2019-08-08
KmBzNBNUV-Tp,Maya Angelou,"If you don't like something, change it. If you can't change it, change your attitude.","['change', 'wisdom']",maya-angelou,85,2019-08-08,2022-07-04
lcNcja--RmXG,Wayne Dyer,There is no scarcity of opportunity to make a living at what you love; there's only scarcity of resolve to make it happen.,['famous-quotes'],wayne-dyer,122,2019-08-08,2022-01-07
B4VtMmx3gG,Thomas J. Watson,Wisdom is the power to put our time and our knowledge to the proper use.,['wisdom'],thomas-j-watson,72,2019-08-08,2019-08-08
jYyA1JDRT8Ao,Henry James,Do not mind anything that anyone tells you about anyone else. Judge everyone and everything for yourself.,['famous-quotes'],henry-james,105,2019-08-08,2019-08-08
SBqsC7DOKoC0,Laozi,"At the center of your being, you have the answer; you know who you are, and you know what you want.",['wisdom'],laozi,99,2019-08-08,2022-07-04
Fyet-MEuSrkD,Mahatma Gandhi,Our greatness lies not so much in being able to remake the world as being able to remake ourselves.,['wisdom'],mahatma-gandhi,99,2019-08-08,2022-07-04
f1aZRYvKb7Ga,Abraham Lincoln,You have to do your own growing no matter how tall your grandfather was.,"['famous-quotes', 'life', 'wisdom']",abraham-lincoln,72,2019-08-08,2019-08-08
bpQLiLuJ9cGA,Elizabeth Montagu,"I endeavor to be wise when I cannot be merry, easy when I cannot be glad, content with what cannot be mended and patient when there is no redress.",['famous-quotes'],elizabeth-montagu,146,2019-08-08,2021-06-17
Dq9hDqahfYjZ,Honoré de Balzac,"The smallest flower is a thought, a life answering to some feature of the Great Whole, of whom they have a persistent intuition.",['famous-quotes'],honore-de-balzac,128,2019-08-08,2019-08-08
8J19FG1O2inR,Og Mandino,"Always do your best. What you plant now, you will harvest later.","['famous-quotes', 'inspirational']",og-mandino,64,2019-08-08,2019-08-08
XB54MM6tfc,Joseph Prince,"As you walk in God's divine wisdom, you will surely begin to see a greater measure of victory and good success in your life.",['wisdom'],joseph-prince,124,2019-08-08,2019-08-08
TIKMpXnxq-,John Bercow,Even youngish men can acquire wisdom as time goes by.,['wisdom'],john-bercow,53,2019-08-08,2019-08-08
cZWAIFIvbq,Elbert Hubbard,A friend is one who knows you and loves you just the same.,['friendship'],elbert-hubbard,58,2019-08-08,2019-08-08
47RkLdME26,George S. Patton,Never tell people how to do things. Tell them what to do and they will surprise you with their ingenuity.,['wisdom'],george-s-patton,105,2019-08-08,2019-08-08
W6T9TWwOwW0,Benjamin Franklin,"When in doubt, don't.",['wisdom'],benjamin-franklin,21,2019-08-08,2019-08-08
zTK-zsh2HysH,Alexander Chalmers,"The grand essentials of happiness are: something to do, something to love, and something to hope for.",['famous-quotes'],alexander-chalmers,101,2019-08-08,2019-08-08
wkkqY5x5kia3,Mark Twain,"There are basically two types of people. People who accomplish things, and people who claim to have accomplished things. The first group is less crowded.",['famous-quotes'],mark-twain,153,2019-08-08,2019-08-08
Vd5Yj4doqaZe,Oprah Winfrey,I don't believe in failure. It's not failure if you enjoyed the process.,['famous-quotes'],oprah-winfrey,72,2019-08-08,2019-08-08
L5sDM2UaWlBt,Pierre-Auguste Renoir,"The pain passes, but the beauty remains.",['famous-quotes'],pierre-auguste-renoir,40,2019-08-08,2019-08-08
TyDAoeE7hv,Buddha,"I am not the first Buddha who came upon Earth, nor shall I be the last. In due time, another Buddha will arise in the world - a Holy One, a supremely enlightened One, endowed with wisdom in conduct, auspicious, knowing the universe, an incomparable leader of men, a master of angels and mortals.",['wisdom'],buddha,295,2019-08-08,2019-08-08
IARxwjpiXK,Henry David Thoreau,"I had three chairs in my house; one for solitude, two for friendship, three for society.",['friendship'],henry-david-thoreau,88,2019-08-08,2019-08-08
hsiQm0VG4T,Paul Theroux,"Friendship is also about liking a person for their failings, their weakness. It's also about mutual help, not about exploitation.",['friendship'],paul-theroux,129,2019-08-08,2019-08-08
5V7Gw25dIjvc,Dalai Lama,Happiness is not something ready-made. It comes from your own actions.,['famous-quotes'],dalai-lama,70,2019-08-03,2021-06-17
1q5znXik9aXV,Marian Wright Edelman,You're not obligated to win. You're obligated to keep trying to do the best you can every day.,['famous-quotes'],marian-wright-edelman,94,2019-08-03,2019-08-03
q8nzpiYM7R5W,Thomas Edison,The first requisite for success is the ability to apply your physical and mental energies to one problem incessantly without growing weary.,"['famous-quotes', 'success']",thomas-edison,139,2019-08-03,2022-07-04
Zhr3mv7HgY4u,Carl Jung,"Your vision will become clear only when you look into your heart. Who looks outside, dreams. Who looks inside, awakens.",['famous-quotes'],carl-jung,119,2019-08-03,2019-08-03
8SnLHyn1oiCH,Doris Mortman,"Until you make peace with who you are, you will never be content with what you have.",['famous-quotes'],doris-mortman,84,2019-08-03,2019-08-03
BqFJ5FP6LdA,Paulo Coelho,Write your plans in pencil and give God the eraser.,['famous-quotes'],paulo-coelho,51,2019-08-03,2019-08-03
AFDEu25ApA,Anaïs Nin,"Each friend represents a world in us, a world not born until they arrive, and it is only by this meeting that a new world is born.",['friendship'],anais-nin,130,2019-08-03,2019-08-03
HIt-TCQkrm2,H. Jackson Brown Jr.,"Acquaintances we meet, enjoy, and can easily leave behind; but friendship grows deep roots.",['friendship'],h-jackson-brown-jr,91,2019-08-03,2019-08-03
_dfC0aL_AGD4,Albert Einstein,Great ideas often receive violent opposition from mediocre minds.,"['famous-quotes', 'technology']",albert-einstein,65,2019-08-03,2019-08-03
GaR6_XoJwohj,Heraclitus,There is nothing permanent except change.,"['change', 'wisdom']",heraclitus,41,2019-08-03,2022-07-04
Dqqwo96Tximg,Oliver Wendell Holmes Jr.,A man may fulfil the object of his existence by asking a question he cannot answer and attempting a task he cannot achieve.,['famous-quotes'],oliver-wendell-holmes-jr,123,2019-08-03,2021-06-17
hv83OL-O-fTP,Ralph Waldo Emerson,It is only when the mind and character slumber that the dress can be seen.,['famous-quotes'],ralph-waldo-emerson,74,2019-08-03,2019-08-03
xRtXhMgWsLDC,Thornton Wilder,We can only be said to be alive in those moments when our hearts are conscious of our treasures.,['famous-quotes'],thornton-wilder,96,2019-08-03,2019-08-03
a9C880IWYfsD,William Burroughs,Your mind will answer most questions if you learn to relax and wait for the answer.,['famous-quotes'],william-burroughs,83,2019-08-03,2019-08-03
W9NwK4fYcp,Plato,"There are three classes of men; lovers of wisdom, lovers of honor, and lovers of gain.",['wisdom'],plato,86,2019-08-03,2019-08-03
qTR2VnZX8T,Augustine of Hippo,I want my friend to miss me as long as I miss him.,['friendship'],augustine-of-hippo,50,2019-08-03,2019-08-03
wnDbcoqsWLpx,Buddha,Your worst enemy cannot harm you as much as your own unguarded thoughts.,['wisdom'],buddha,72,2019-08-03,2022-07-04
8seLmmqOzKqz,Joe Paterno,Believe deep down in your heart that you're destined to do great things.,"['famous-quotes', 'inspirational']",joe-paterno,72,2019-08-03,2019-08-03
I6Dxu4p7VBt,Maya Lin,"To fly, we have to have resistance.",['famous-quotes'],maya-lin,35,2019-08-03,2019-08-03
pEgdYoecygBA,William Shakespeare,To climb steep hills requires a slow pace at first.,['famous-quotes'],william-shakespeare,51,2019-08-03,2019-08-03
r2gCpEgG_LP,Michelle Obama,"And I love that even in the toughest moments, when we're all sweating it - when we're worried that the bill won't pass, and it seems like all is lost - Barack never lets himself get distracted by the chatter and the noise. Just like his grandmother, he just keeps getting up and moving forward... with patience and wisdom, and courage and grace.",['wisdom'],michelle-obama,345,2019-08-03,2019-08-03
