"id","name","stateAbbreviation","partyShort","subcommitteeId","subcommitteeName","subcommitteePosition","subcommitteeSide","subcommitteeRank"
"L000579","Alan Lowenthal","CA","D","L000579","Water, Oceans, and Wildlife","member","majority","9"
"F000469","Russ Fulcher","ID","R","F000469","Water, Oceans, and Wildlife","member","minority","10"
"C001124","TJ Cox","CA","D","C001124","Water, Oceans, and Wildlife","member","majority","10"
"B001250","Rob Bishop","UT","R","B001250","Water, Oceans, and Wildlife","Ex Officio","minority","11"
"N000191","Joe Neguse","CO","D","N000191","Water, Oceans, and Wildlife","member","majority","11"
"L000593","Mike Levin","CA","D","L000593","Water, Oceans, and Wildlife","member","majority","12"
"C001122","Joe Cunningham","SC","D","C001122","Water, Oceans, and Wildlife","member","majority","13"
"G000551","Raúl M. Grijalva","AZ","D","G000551","Water, Oceans, and Wildlife","Ex Officio","majority","14"
"G000552","Louie Gohmert","TX","R","G000552","Oversight and Investigations","Ranking Member","minority","1"
"C001124","TJ Cox","CA","D","C001124","Oversight and Investigations","Chair","majority","1"
"G000565","Paul Gosar","AZ","R","G000565","Oversight and Investigations","member","minority","2"
"D000624","Debbie Dingell","MI","D","D000624","Oversight and Investigations","member","majority","2"
"J000299","Mike Johnson","LA","R","J000299","Oversight and Investigations","member","minority","3"
"M001200","A. Donald McEachin","VA","D","M001200","Oversight and Investigations","member","majority","3"
"G000582","Jenniffer González-Colón","PR","R","G000582","Oversight and Investigations","member","minority","4"
"S001204","Michael San Nicolas","GU","D","S001204","Oversight and Investigations","member","majority","4"
"B001250","Rob Bishop","UT","R","B001250","Oversight and Investigations","Ex Officio","minority","5"
"G000551","Raúl M. Grijalva","AZ","D","G000551","Oversight and Investigations","Ex Officio","majority","5"
"G000574","Ruben Gallego","AZ","D","G000574","For Indigenous Peoples of the United States","Chair","majority","1"
"Y000033","Don Young","AK","R","Y000033","For Indigenous Peoples of the United States","member","minority","2"
"S001200","Darren Soto","FL","D","S001200","For Indigenous Peoples of the United States","member","majority","2"
"R000600","Amata Coleman Radewagen","AS","R","R000600","For Indigenous Peoples of the United States","member","minority","3"
"S001204","Michael San Nicolas","GU","D","S001204","For Indigenous Peoples of the United States","member","majority","3"
"C001114","John Curtis","UT","R","C001114","For Indigenous Peoples of the United States","member","minority","4"
"H001080","Debra Haaland","NM","D","H001080","For Indigenous Peoples of the United States","member","majority","4"
"H001082","Kevin Hern","OK","R","H001082","For Indigenous Peoples of the United States","member","minority","5"
"C001055","Ed Case","HI","D","C001055","For Indigenous Peoples of the United States","member","majority","5"
"C001090","Matt Cartwright","PA","D","C001090","For Indigenous Peoples of the United States","member","majority","6"
"B001250","Rob Bishop","UT","R","B001250","For Indigenous Peoples of the United States","Ex Officio","minority","7"
"G000551","Raúl M. Grijalva","AZ","D","G000551","For Indigenous Peoples of the United States","Ex Officio","majority","9"
"C001078","Gerald E. Connolly","VA","D","C001078","Government Operations","Chair","majority","1"
"M001184","Thomas Massie","KY","R","M001184","Government Operations","member","minority","2"
"N000147","Eleanor Holmes Norton","DC","D","N000147","Government Operations","member","majority","2"
"H001071","Jody Hice","GA","R","H001071","Government Operations","member","minority","3"
"S001168","John Sarbanes","MD","D","S001168","Government Operations","member","majority","3"
"G000576","Glenn Grothman","WI","R","G000576","Government Operations","member","minority","4"
"S001175","Jackie Speier","CA","D","S001175","Government Operations","member","majority","4"
"C001108","James Comer","KY","R","C001108","Government Operations","member","minority","5"
"L000581","Brenda Lawrence","MI","D","L000581","Government Operations","member","majority","5"
"N000190","Ralph Norman","SC","R","N000190","Government Operations","member","minority","6"
"P000610","Stacey Plaskett","VI","D","P000610","Government Operations","member","majority","6"
"S001214","Greg Steube","FL","R","S001214","Government Operations","member","minority","7"
"K000389","Ro Khanna","CA","D","K000389","Government Operations","member","majority","7"
"L000562","Stephen F. Lynch","MA","D","L000562","Government Operations","member","majority","8"
"R000606","Jamie Raskin","MD","D","R000606","Government Operations","member","majority","9"
"H001071","Jody Hice","GA","R","H001071","National Security","Ranking Member","minority","1"
"L000562","Stephen F. Lynch","MA","D","L000562","National Security","Chair","majority","1"
"C000754","Jim Cooper","TN","D","C000754","National Security","member","majority","2"
"G000565","Paul Gosar","AZ","R","G000565","National Security","member","minority","3"
"W000800","Peter Welch","VT","D","W000800","National Security","member","majority","3"
"F000450","Virginia Foxx","NC","R","F000450","National Security","member","minority","4"
"R000616","Harley Rouda","CA","D","R000616","National Security","member","majority","4"
"W000797","Debbie Wasserman Schultz","FL","D","W000797","National Security","member","majority","5"
"C001115","Michael Cloud","TX","R","C001115","National Security","member","minority","6"
"K000385","Robin Kelly","IL","D","K000385","National Security","member","majority","6"
"G000590","Mark Green","TN","R","G000590","National Security","member","minority","7"
"D000623","Mark DeSaulnier","CA","D","D000623","National Security","member","majority","7"
"P000610","Stacey Plaskett","VI","D","P000610","National Security","member","majority","8"
"L000581","Brenda Lawrence","MI","D","L000581","National Security","member","majority","9"
"C001108","James Comer","KY","R","C001108","Environment","Ranking Member","minority","1"
"R000616","Harley Rouda","CA","D","R000616","Environment","Chair","majority","1"
"G000565","Paul Gosar","AZ","R","G000565","Environment","member","minority","2"
"G000563","Bob Gibbs","OH","R","G000563","Environment","member","minority","3"
"T000481","Rashida Tlaib","MI","D","T000481","Environment","member","majority","3"
"H001077","Clay Higgins","LA","R","H001077","Environment","member","minority","4"
"K000391","Raja Krishnamoorthi","IL","D","K000391","Environment","member","majority","4"
"A000377","Kelly Armstrong","ND","R","A000377","Environment","member","minority","5"
"S001175","Jackie Speier","CA","D","S001175","Environment","member","majority","5"
"G000585","Jimmy Gomez","CA","D","G000585","Environment","member","majority","6"
"O000172","Alexandria Ocasio-Cortez","NY","D","O000172","Environment","member","majority","7"
"R000606","Jamie Raskin","MD","D","R000606","Civil Rights and Civil Liberties","Chair","majority","1"
"R000614","Chip Roy","TX","R","R000614","Civil Rights and Civil Liberties","Ranking Member","minority","1"
"M000087","Carolyn B. Maloney","NY","D","M000087","Civil Rights and Civil Liberties","member","majority","2"
"C001049","William Lacy Clay","MO","D","C001049","Civil Rights and Civil Liberties","member","majority","3"
"M001184","Thomas Massie","KY","R","M001184","Civil Rights and Civil Liberties","member","minority","3"
"W000797","Debbie Wasserman Schultz","FL","D","W000797","Civil Rights and Civil Liberties","member","majority","4"
"K000385","Robin Kelly","IL","D","K000385","Civil Rights and Civil Liberties","member","majority","5"
"H001071","Jody Hice","GA","R","H001071","Civil Rights and Civil Liberties","member","minority","5"
"G000585","Jimmy Gomez","CA","D","G000585","Civil Rights and Civil Liberties","member","majority","6"
"C001115","Michael Cloud","TX","R","C001115","Civil Rights and Civil Liberties","member","minority","6"
"O000172","Alexandria Ocasio-Cortez","NY","D","O000172","Civil Rights and Civil Liberties","member","majority","7"
"M001205","Carol Miller","WV","R","M001205","Civil Rights and Civil Liberties","member","minority","7"
"P000617","Ayanna Pressley","MA","D","P000617","Civil Rights and Civil Liberties","member","majority","8"
"N000147","Eleanor Holmes Norton","DC","D","N000147","Civil Rights and Civil Liberties","member","majority","9"
"K000391","Raja Krishnamoorthi","IL","D","K000391","Economic and Consumer Policy","Chair","majority","1"
"C001115","Michael Cloud","TX","R","C001115","Economic and Consumer Policy","Ranking Member","minority","1"
"D000623","Mark DeSaulnier","CA","D","D000623","Economic and Consumer Policy","member","majority","2"
"G000576","Glenn Grothman","WI","R","G000576","Economic and Consumer Policy","member","minority","2"
"C001108","James Comer","KY","R","C001108","Economic and Consumer Policy","member","minority","3"
"K000389","Ro Khanna","CA","D","K000389","Economic and Consumer Policy","member","majority","4"
"R000614","Chip Roy","TX","R","R000614","Economic and Consumer Policy","member","minority","4"
"P000617","Ayanna Pressley","MA","D","P000617","Economic and Consumer Policy","member","majority","5"
"M001205","Carol Miller","WV","R","M001205","Economic and Consumer Policy","member","minority","5"
"T000481","Rashida Tlaib","MI","D","T000481","Economic and Consumer Policy","member","majority","6"
"C001078","Gerald E. Connolly","VA","D","C001078","Economic and Consumer Policy","member","majority","7"
"L000588","Conor Lamb","PA","D","L000588","Energy","Chair","majority","1"
"W000814","Randy Weber","TX","R","W000814","Energy","Ranking Member","minority","1"
"L000563","Daniel Lipinski","IL","D","L000563","Energy","member","majority","2"
"B001302","Andy Biggs","AZ","R","B001302","Energy","member","minority","2"
"F000468","Lizzie Fletcher","TX","D","F000468","Energy","member","majority","3"
"D000628","Neal Dunn","FL","R","D000628","Energy","member","minority","3"
"N000190","Ralph Norman","SC","R","N000190","Energy","member","minority","3"
"S001215","Haley Stevens","MI","D","S001215","Energy","member","majority","4"
"C001115","Michael Cloud","TX","R","C001115","Energy","member","minority","4"
"H001083","Kendra Horn","OK","D","H001083","Energy","member","majority","5"
"M001166","Jerry McNerney","CA","D","M001166","Energy","member","majority","6"
"L000491","Frank D. Lucas","OK","R","L000491","Energy","Ex Officio","minority","6"
"F000454","Bill Foster","IL","D","F000454","Energy","member","majority","7"
"C001117","Sean Casten","IL","D","C001117","Energy","member","majority","8"
"J000126","Eddie Bernice Johnson","TX","D","J000126","Energy","Ex Officio","majority","9"
"S001207","Mikie Sherrill","NJ","D","S001207","Investigations and Oversight","Chair","majority","1"
"N000190","Ralph Norman","SC","R","N000190","Investigations and Oversight","Ranking Member","minority","1"
"B001278","Suzanne Bonamici","OR","D","B001278","Investigations and Oversight","member","majority","2"
"B001302","Andy Biggs","AZ","R","B001302","Investigations and Oversight","member","minority","2"
"C001068","Steve Cohen","TN","D","C001068","Investigations and Oversight","member","majority","3"
"W000823","Michael Waltz","FL","R","W000823","Investigations and Oversight","member","minority","3"
"B001292","Donald Beyer","VA","D","B001292","Investigations and Oversight","member","majority","4"
"L000491","Frank D. Lucas","OK","R","L000491","Investigations and Oversight","Ex Officio","minority","4"
"W000825","Jennifer Wexton","VA","D","W000825","Investigations and Oversight","member","majority","5"
"J000126","Eddie Bernice Johnson","TX","D","J000126","Investigations and Oversight","Ex Officio","majority","6"
"H001083","Kendra Horn","OK","D","H001083","Space and Aeronautics","Chair","majority","1"
"B001291","Brian Babin","TX","R","B001291","Space and Aeronautics","Ranking Member","minority","1"
"L000397","Zoe Lofgren","CA","D","L000397","Space and Aeronautics","member","majority","2"
"B001274","Mo Brooks","AL","R","B001274","Space and Aeronautics","member","minority","2"
"B001287","Ami Bera","CA","D","B001287","Space and Aeronautics","member","majority","3"
"P000599","Bill Posey","FL","R","P000599","Space and Aeronautics","member","minority","3"
"P000593","Ed Perlmutter","CO","D","P000593","Space and Aeronautics","member","majority","4"
"O000168","Pete Olson","TX","R","O000168","Space and Aeronautics","member","minority","4"
"B001292","Donald Beyer","VA","D","B001292","Space and Aeronautics","member","majority","5"
"W000823","Michael Waltz","FL","R","W000823","Space and Aeronautics","member","minority","5"
"C001111","Charlie Crist","FL","D","C001111","Space and Aeronautics","member","majority","6"
"L000491","Frank D. Lucas","OK","R","L000491","Space and Aeronautics","Ex Officio","minority","6"
"W000825","Jennifer Wexton","VA","D","W000825","Space and Aeronautics","member","majority","8"
"J000126","Eddie Bernice Johnson","TX","D","J000126","Space and Aeronautics","Ex Officio","majority","9"
"S001215","Haley Stevens","MI","D","S001215","Research and Technology","Chair","majority","1"
"B001307","James Baird","IN","R","B001307","Research and Technology","Ranking Member","minority","1"
"L000563","Daniel Lipinski","IL","D","L000563","Research and Technology","member","majority","2"
"M001198","Roger Marshall","KS","R","M001198","Research and Technology","member","minority","2"
"S001207","Mikie Sherrill","NJ","D","S001207","Research and Technology","member","majority","3"
"D000628","Neal Dunn","FL","R","D000628","Research and Technology","member","minority","3"
"B001306","Troy Balderson","OH","R","B001306","Research and Technology","member","minority","3"
"S000344","Brad Sherman","CA","D","S000344","Research and Technology","member","majority","4"
"G000588","Anthony Gonzalez","OH","R","G000588","Research and Technology","member","minority","4"
"T000469","Paul Tonko","NY","D","T000469","Research and Technology","member","majority","5"
"M001209","Ben McAdams","UT","D","M001209","Research and Technology","member","majority","6"
"L000491","Frank D. Lucas","OK","R","L000491","Research and Technology","Ex Officio","minority","6"
"C001068","Steve Cohen","TN","D","C001068","Research and Technology","member","majority","7"
"F000454","Bill Foster","IL","D","F000454","Research and Technology","member","majority","8"
"J000126","Eddie Bernice Johnson","TX","D","J000126","Research and Technology","Ex Officio","majority","9"
"F000468","Lizzie Fletcher","TX","D","F000468","Environment","Chair","majority","1"
"M001198","Roger Marshall","KS","R","M001198","Environment","Ranking Member","minority","1"
"B001278","Suzanne Bonamici","OR","D","B001278","Environment","member","majority","2"
"B001291","Brian Babin","TX","R","B001291","Environment","member","minority","2"
"L000588","Conor Lamb","PA","D","L000588","Environment","member","majority","3"
"G000588","Anthony Gonzalez","OH","R","G000588","Environment","member","minority","3"
"T000469","Paul Tonko","NY","D","T000469","Environment","member","majority","4"
"B001307","James Baird","IN","R","B001307","Environment","member","minority","4"
"C001111","Charlie Crist","FL","D","C001111","Environment","member","majority","5"
"C001117","Sean Casten","IL","D","C001117","Environment","member","majority","6"
"L000491","Frank D. Lucas","OK","R","L000491","Environment","Ex Officio","minority","6"
"M001209","Ben McAdams","UT","D","M001209","Environment","member","majority","7"
"B001292","Donald Beyer","VA","D","B001292","Environment","member","majority","8"
"J000126","Eddie Bernice Johnson","TX","D","J000126","Environment","Ex Officio","majority","9"
"S001212","Pete Stauber","MN","R","S001212","Contracting and Infrastructure","Ranking Member","minority","1"
"G000592","Jared Golden","ME","D","G000592","Contracting and Infrastructure","Chair","majority","1"
"V000131","Marc Veasey","TX","D","V000131","Contracting and Infrastructure","member","majority","2"
"H001088","Jim Hagedorn","MN","R","H001088","Contracting and Infrastructure","member","minority","2"
"C001080","Judy Chu","CA","D","C001080","Contracting and Infrastructure","member","majority","3"
"B001306","Troy Balderson","OH","R","B001306","Contracting and Infrastructure","member","minority","3"
"S001210","Ross Spano","FL","R","S001210","Oversight, Investigations, and Regulations","Ranking Member","minority","1"
"C001080","Judy Chu","CA","D","C001080","Oversight, Investigations, and Regulations","Chair","majority","1"
"E000296","Dwight Evans","PA","D","E000296","Oversight, Investigations, and Regulations","member","majority","2"
"K000388","Trent Kelly","MS","R","K000388","Oversight, Investigations, and Regulations","member","minority","2"
"B001309","Tim Burchett","TN","R","B001309","Oversight, Investigations, and Regulations","member","minority","3"
"J000302","John Joyce","PA","R","J000302","Underserved, Agricultural, and Rural Business Development","Ranking Member","minority","1"
"F000467","Abby Finkenauer","IA","D","F000467","Underserved, Agricultural, and Rural Business Development","Chair","majority","1"
"G000592","Jared Golden","ME","D","G000592","Underserved, Agricultural, and Rural Business Development","member","majority","2"
"R000600","Amata Coleman Radewagen","AS","R","R000600","Underserved, Agricultural, and Rural Business Development","member","minority","2"
"C001121","Jason Crow","CO","D","C001121","Underserved, Agricultural, and Rural Business Development","member","majority","3"
"K000388","Trent Kelly","MS","R","K000388","Underserved, Agricultural, and Rural Business Development","member","minority","3"
"H001088","Jim Hagedorn","MN","R","H001088","Underserved, Agricultural, and Rural Business Development","member","minority","4"
"H001082","Kevin Hern","OK","R","H001082","Economic Growth, Tax, and Capital Access","Ranking Member","minority","1"
"K000394","Andy Kim","NJ","D","K000394","Economic Growth, Tax, and Capital Access","Chair","majority","1"
"D000629","Sharice Davids","KS","D","D000629","Economic Growth, Tax, and Capital Access","member","majority","2"
"S001210","Ross Spano","FL","R","S001210","Economic Growth, Tax, and Capital Access","member","minority","2"
"S001190","Brad Schneider","IL","D","S001190","Economic Growth, Tax, and Capital Access","member","majority","3"
"R000600","Amata Coleman Radewagen","AS","R","R000600","Economic Growth, Tax, and Capital Access","member","minority","3"
"E000297","Adriano Espaillat","NY","D","E000297","Economic Growth, Tax, and Capital Access","member","majority","4"
"S001212","Pete Stauber","MN","R","S001212","Economic Growth, Tax, and Capital Access","member","minority","4"
"D000630","Antonio Delgado","NY","D","D000630","Economic Growth, Tax, and Capital Access","member","majority","5"
"C001121","Jason Crow","CO","D","C001121","Economic Growth, Tax, and Capital Access","member","majority","6"
"C001121","Jason Crow","CO","D","C001121","Innovation, Entrepreneurship, and Workforce Development","Chair","majority","1"
"B001306","Troy Balderson","OH","R","B001306","Innovation, Entrepreneurship, and Workforce Development","Ranking Member","minority","1"
"V000131","Marc Veasey","TX","D","V000131","Innovation, Entrepreneurship, and Workforce Development","member","majority","2"
"B001309","Tim Burchett","TN","R","B001309","Innovation, Entrepreneurship, and Workforce Development","member","minority","2"
"H001085","Chrissy Houlahan","PA","D","H001085","Innovation, Entrepreneurship, and Workforce Development","member","majority","3"
"H001082","Kevin Hern","OK","R","H001082","Innovation, Entrepreneurship, and Workforce Development","member","minority","3"
"F000467","Abby Finkenauer","IA","D","F000467","Innovation, Entrepreneurship, and Workforce Development","member","majority","4"
"J000302","John Joyce","PA","R","J000302","Innovation, Entrepreneurship, and Workforce Development","member","minority","4"
"K000394","Andy Kim","NJ","D","K000394","Innovation, Entrepreneurship, and Workforce Development","member","majority","5"
"D000629","Sharice Davids","KS","D","D000629","Innovation, Entrepreneurship, and Workforce Development","member","majority","6"
"J000299","Mike Johnson","LA","R","J000299","The Constitution, Civil Rights, and Civil Liberties","Ranking Member","minority","1"
"C001068","Steve Cohen","TN","D","C001068","The Constitution, Civil Rights, and Civil Liberties","Chair","majority","1"
"G000552","Louie Gohmert","TX","R","G000552","The Constitution, Civil Rights, and Civil Liberties","member","minority","2"
"R000606","Jamie Raskin","MD","D","R000606","The Constitution, Civil Rights, and Civil Liberties","Vice Chair","majority","2"
"J000289","Jim Jordan","OH","R","J000289","The Constitution, Civil Rights, and Civil Liberties","member","minority","3"
"S001193","Eric Swalwell","CA","D","S001193","The Constitution, Civil Rights, and Civil Liberties","member","majority","3"
"R000610","Guy Reschenthaler","PA","R","R000610","The Constitution, Civil Rights, and Civil Liberties","member","minority","4"
"S001205","Mary Gay Scanlon","PA","D","S001205","The Constitution, Civil Rights, and Civil Liberties","member","majority","4"
"C001118","Ben Cline","VA","R","C001118","The Constitution, Civil Rights, and Civil Liberties","member","minority","5"
"D000631","Madeleine Dean","PA","D","D000631","The Constitution, Civil Rights, and Civil Liberties","member","majority","5"
"A000377","Kelly Armstrong","ND","R","A000377","The Constitution, Civil Rights, and Civil Liberties","member","minority","6"
"G000587","Sylvia Garcia","TX","D","G000587","The Constitution, Civil Rights, and Civil Liberties","member","majority","6"
"E000299","Veronica Escobar","TX","D","E000299","The Constitution, Civil Rights, and Civil Liberties","member","majority","7"
"J000032","Sheila Jackson Lee","TX","D","J000032","The Constitution, Civil Rights, and Civil Liberties","member","majority","8"
"R000591","Martha Roby","AL","R","R000591","Courts, Intellectual Property, and the Internet","Ranking Member","minority","1"
"J000288","Hank Johnson","GA","D","J000288","Courts, Intellectual Property, and the Internet","Chair","majority","1"
"C000266","Steven J. Chabot","OH","R","C000266","Courts, Intellectual Property, and the Internet","member","minority","2"
"D000610","Ted Deutch","FL","D","D000610","Courts, Intellectual Property, and the Internet","member","majority","2"
"J000289","Jim Jordan","OH","R","J000289","Courts, Intellectual Property, and the Internet","member","minority","3"
"R000588","Cedric Richmond","LA","D","R000588","Courts, Intellectual Property, and the Internet","member","majority","3"
"J000294","Hakeem Jeffries","NY","D","J000294","Courts, Intellectual Property, and the Internet","member","majority","4"
"G000578","Matt Gaetz","FL","R","G000578","Courts, Intellectual Property, and the Internet","member","minority","5"
"L000582","Ted Lieu","CA","D","L000582","Courts, Intellectual Property, and the Internet","member","majority","5"
"J000299","Mike Johnson","LA","R","J000299","Courts, Intellectual Property, and the Internet","member","minority","6"
"S001211","Greg Stanton","AZ","D","S001211","Courts, Intellectual Property, and the Internet","member","majority","6"
"B001302","Andy Biggs","AZ","R","B001302","Courts, Intellectual Property, and the Internet","member","minority","7"
"L000397","Zoe Lofgren","CA","D","L000397","Courts, Intellectual Property, and the Internet","member","majority","7"
"R000610","Guy Reschenthaler","PA","R","R000610","Courts, Intellectual Property, and the Internet","member","minority","8"
"C001068","Steve Cohen","TN","D","C001068","Courts, Intellectual Property, and the Internet","member","majority","8"
"C001118","Ben Cline","VA","R","C001118","Courts, Intellectual Property, and the Internet","member","minority","9"
"B001270","Karen Bass","CA","D","B001270","Courts, Intellectual Property, and the Internet","member","majority","9"
"S001193","Eric Swalwell","CA","D","S001193","Courts, Intellectual Property, and the Internet","member","majority","10"
"C001110","J. Luis Correa","CA","D","C001110","Courts, Intellectual Property, and the Internet","member","majority","11"
"B001270","Karen Bass","CA","D","B001270","Crime, Terrorism and Homeland Security","Chair","majority","1"
"S000244","F. James Sensenbrenner","WI","R","S000244","Crime, Terrorism and Homeland Security","member","minority","2"
"J000032","Sheila Jackson Lee","TX","D","J000032","Crime, Terrorism and Homeland Security","member","majority","2"
"C000266","Steven J. Chabot","OH","R","C000266","Crime, Terrorism and Homeland Security","member","minority","3"
"D000627","Val Demings","FL","D","D000627","Crime, Terrorism and Homeland Security","Vice Chair","majority","3"
"G000552","Louie Gohmert","TX","R","G000552","Crime, Terrorism and Homeland Security","member","minority","4"
"M001208","Lucy McBath","GA","D","M001208","Crime, Terrorism and Homeland Security","member","majority","4"
"M001177","Tom McClintock","CA","R","M001177","Crime, Terrorism and Homeland Security","member","minority","5"
"D000610","Ted Deutch","FL","D","D000610","Crime, Terrorism and Homeland Security","member","majority","5"
"L000589","Debbie Lesko","AZ","R","L000589","Crime, Terrorism and Homeland Security","member","minority","6"
"R000588","Cedric Richmond","LA","D","R000588","Crime, Terrorism and Homeland Security","member","majority","6"
"R000610","Guy Reschenthaler","PA","R","R000610","Crime, Terrorism and Homeland Security","member","minority","7"
"J000294","Hakeem Jeffries","NY","D","J000294","Crime, Terrorism and Homeland Security","member","majority","7"
"C001118","Ben Cline","VA","R","C001118","Crime, Terrorism and Homeland Security","member","minority","8"
"C001084","David Cicilline","RI","D","C001084","Crime, Terrorism and Homeland Security","member","majority","8"
"S001214","Greg Steube","FL","R","S001214","Crime, Terrorism and Homeland Security","member","minority","9"
"L000582","Ted Lieu","CA","D","L000582","Crime, Terrorism and Homeland Security","member","majority","9"
"D000631","Madeleine Dean","PA","D","D000631","Crime, Terrorism and Homeland Security","member","majority","10"
"M001207","Debbie Mucarsel-Powell","FL","D","M001207","Crime, Terrorism and Homeland Security","member","majority","11"
"C001068","Steve Cohen","TN","D","C001068","Crime, Terrorism and Homeland Security","member","majority","12"
"B001297","Ken Buck","CO","R","B001297","Immigration and Citizenship","Ranking Member","minority","1"
"L000397","Zoe Lofgren","CA","D","L000397","Immigration and Citizenship","Chair","majority","1"
"B001302","Andy Biggs","AZ","R","B001302","Immigration and Citizenship","member","minority","2"
"J000298","Pramila Jayapal","WA","D","J000298","Immigration and Citizenship","Vice Chair","majority","2"
"M001177","Tom McClintock","CA","R","M001177","Immigration and Citizenship","member","minority","3"
"C001110","J. Luis Correa","CA","D","C001110","Immigration and Citizenship","member","majority","3"
"L000589","Debbie Lesko","AZ","R","L000589","Immigration and Citizenship","member","minority","4"
"G000587","Sylvia Garcia","TX","D","G000587","Immigration and Citizenship","member","majority","4"
"A000377","Kelly Armstrong","ND","R","A000377","Immigration and Citizenship","member","minority","5"
"N000191","Joe Neguse","CO","D","N000191","Immigration and Citizenship","member","majority","5"
"S001214","Greg Steube","FL","R","S001214","Immigration and Citizenship","member","minority","6"
"M001207","Debbie Mucarsel-Powell","FL","D","M001207","Immigration and Citizenship","member","majority","6"
"E000299","Veronica Escobar","TX","D","E000299","Immigration and Citizenship","member","majority","7"
"J000032","Sheila Jackson Lee","TX","D","J000032","Immigration and Citizenship","member","majority","8"
"S001205","Mary Gay Scanlon","PA","D","S001205","Immigration and Citizenship","member","majority","9"
"S000244","F. James Sensenbrenner","WI","R","S000244","Antitrust, Commercial, and Administrative Law","Ranking Member","minority","1"
"C001084","David Cicilline","RI","D","C001084","Antitrust, Commercial, and Administrative Law","Chair","majority","1"
"G000578","Matt Gaetz","FL","R","G000578","Antitrust, Commercial, and Administrative Law","member","minority","2"
"J000288","Hank Johnson","GA","D","J000288","Antitrust, Commercial, and Administrative Law","member","majority","2"
"B001297","Ken Buck","CO","R","B001297","Antitrust, Commercial, and Administrative Law","member","minority","3"
"R000606","Jamie Raskin","MD","D","R000606","Antitrust, Commercial, and Administrative Law","member","majority","3"
"A000377","Kelly Armstrong","ND","R","A000377","Antitrust, Commercial, and Administrative Law","member","minority","4"
"J000298","Pramila Jayapal","WA","D","J000298","Antitrust, Commercial, and Administrative Law","member","majority","4"
"S001214","Greg Steube","FL","R","S001214","Antitrust, Commercial, and Administrative Law","member","minority","5"
"D000627","Val Demings","FL","D","D000627","Antitrust, Commercial, and Administrative Law","member","majority","5"
"S001205","Mary Gay Scanlon","PA","D","S001205","Antitrust, Commercial, and Administrative Law","member","majority","6"
"N000191","Joe Neguse","CO","D","N000191","Antitrust, Commercial, and Administrative Law","Vice Chair","majority","7"
"M001208","Lucy McBath","GA","D","M001208","Antitrust, Commercial, and Administrative Law","member","majority","8"
"G000577","Garret Graves","LA","R","G000577","Aviation","Ranking Member","minority","1"
"L000560","Rick Larsen","WA","D","L000560","Aviation","Chair","majority","1"
"C001072","André Carson","IN","D","C001072","Aviation","member","majority","2"
"Y000033","Don Young","AK","R","Y000033","Aviation","member","minority","2"
"P000610","Stacey Plaskett","VI","D","P000610","Aviation","member","majority","3"
"W000806","Daniel Webster","FL","R","W000806","Aviation","member","minority","3"
"L000562","Stephen F. Lynch","MA","D","L000562","Aviation","member","majority","4"
"M001184","Thomas Massie","KY","R","M001184","Aviation","member","minority","4"
"N000147","Eleanor Holmes Norton","DC","D","N000147","Aviation","member","majority","5"
"P000605","Scott Perry","PA","R","P000605","Aviation","member","minority","5"
"L000563","Daniel Lipinski","IL","D","L000563","Aviation","member","majority","6"
"W000810","Rob Woodall","GA","R","W000810","Aviation","member","minority","6"
"C001068","Steve Cohen","TN","D","C001068","Aviation","member","majority","7"
"K000386","John Katko","NY","R","K000386","Aviation","member","minority","7"
"J000288","Hank Johnson","GA","D","J000288","Aviation","member","majority","8"
"R000603","David Rouzer","NC","R","R000603","Aviation","member","minority","8"
"T000468","Dina Titus","NV","D","T000468","Aviation","member","majority","9"
"S001199","Lloyd Smucker","PA","R","S001199","Aviation","member","minority","9"
"B001285","Julia Brownley","CA","D","B001285","Aviation","member","majority","10"
"B001304","Anthony Brown","MD","D","B001304","Aviation","member","majority","11"
"M001199","Brian Mast","FL","R","M001199","Aviation","member","minority","11"
"S001211","Greg Stanton","AZ","D","S001211","Aviation","member","majority","12"
"G000579","Mike Gallagher","WI","R","G000579","Aviation","member","minority","12"
"A000376","Colin Allred","TX","D","A000376","Aviation","member","majority","13"
"F000466","Brian Fitzpatrick","PA","R","F000466","Aviation","member","minority","13"
"G000586","Jesús García","IL","D","G000586","Aviation","member","majority","14"
"B001306","Troy Balderson","OH","R","B001306","Aviation","member","minority","14"
"J000126","Eddie Bernice Johnson","TX","D","J000126","Aviation","member","majority","15"
"S001210","Ross Spano","FL","R","S001210","Aviation","member","minority","15"
"M001185","Sean Patrick Maloney","NY","D","M001185","Aviation","member","majority","16"
"S001212","Pete Stauber","MN","R","S001212","Aviation","member","minority","16"
"P000604","Donald M. Payne Jr.","NJ","D","P000604","Aviation","member","majority","17"
"G000546","Sam Graves","MO","R","G000546","Aviation","Ex Officio","minority","17"
"D000629","Sharice Davids","KS","D","D000629","Aviation","member","majority","18"
"C001119","Angie Craig","MN","D","C001119","Aviation","member","majority","19"
"N000179","Grace F. Napolitano","CA","D","N000179","Aviation","member","majority","20"
"C001112","Salud Carbajal","CA","D","C001112","Aviation","member","majority","21"
"D000191","Peter A. DeFazio","OR","D","D000191","Aviation","Ex Officio","majority","22"
"G000563","Bob Gibbs","OH","R","G000563","Coast Guard and Maritime Transportation","Ranking Member","minority","1"
"M001185","Sean Patrick Maloney","NY","D","M001185","Coast Guard and Maritime Transportation","Chair","majority","1"
