"symbol","action","fullName","firstName","lastName","amount","asset","assetType","disclosureYear","disclosureDate","transactionDate","url"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares Ibonds Dec 2019 Trm Corp","Other Securities","2018","2018-06-04","2018-05-01","https://efdsearch.senate.gov/search/view/ptr/735d698e-30c7-4a12-86b3-ba7092f25878/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Alpine Ultra-Short Muni Income I","Other Securities","2018","2018-06-04","2018-05-01","https://efdsearch.senate.gov/search/view/ptr/735d698e-30c7-4a12-86b3-ba7092f25878/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Catalyst Millburn Hedged Strategies I","Other Securities","2018","2018-06-04","2018-05-11","https://efdsearch.senate.gov/search/view/ptr/735d698e-30c7-4a12-86b3-ba7092f25878/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Arrow Managed Futures Strategies A","Other Securities","2018","2018-06-04","2018-05-11","https://efdsearch.senate.gov/search/view/ptr/735d698e-30c7-4a12-86b3-ba7092f25878/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Lord Abbett Ultra Short Bond Fd","Other Securities","2018","2018-06-04","2018-05-17","https://efdsearch.senate.gov/search/view/ptr/735d698e-30c7-4a12-86b3-ba7092f25878/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Aberdeen Ultra Short Muni Income Inst","Other Securities","2018","2018-06-04","2018-05-18","https://efdsearch.senate.gov/search/view/ptr/735d698e-30c7-4a12-86b3-ba7092f25878/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","The Scotts Miracle-Gro Group","Stock","2018","2018-06-04","2018-05-24","https://efdsearch.senate.gov/search/view/ptr/735d698e-30c7-4a12-86b3-ba7092f25878/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Nvent Electric","Stock","2018","2018-06-04","2018-05-24","https://efdsearch.senate.gov/search/view/ptr/735d698e-30c7-4a12-86b3-ba7092f25878/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Dominion Energy <div class=""text-muted""><em>Rate/Coupon:</em> 2.579%<br> <em>Matures:</em> 07/01/2020</div>","Corporate Bond","2018","2018-05-01","2018-04-13","https://efdsearch.senate.gov/search/view/ptr/cea4055c-8230-4f46-8076-802a1750c886/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","International Lease Finance <div class=""text-muted""><em>Rate/Coupon:</em> 3.875%<br> <em>Matures:</em> 04/15/2018</div>","Corporate Bond","2018","2018-05-01","2018-04-16","https://efdsearch.senate.gov/search/view/ptr/cea4055c-8230-4f46-8076-802a1750c886/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Global X Lithium &amp; Battery","Other Securities","2018","2018-03-01","2018-02-26","https://efdsearch.senate.gov/search/view/ptr/c92b1efa-9294-4cc9-b002-c13f5863c0c8/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Global X Lithium &amp; Battery","Other Securities","2018","2018-03-01","2018-02-26","https://efdsearch.senate.gov/search/view/ptr/c92b1efa-9294-4cc9-b002-c13f5863c0c8/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$15,001 - $50,000","Seagate Technology","Stock","2018","2018-03-01","2018-02-27","https://efdsearch.senate.gov/search/view/ptr/c92b1efa-9294-4cc9-b002-c13f5863c0c8/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Robert Half Intl","Stock","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Intel Corp","Stock","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","General Electric","Stock","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","FMC Corp","Stock","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Global X Lithium &amp; Battery","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Pacer Trendpilot 100","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Pacer Trendpilot 450","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Pacer Trendpilot 750","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Hartford Multifactor Developed Mkt","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares Ibonds Dec 2018 term","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","FT EM SC Alphadex","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares Ibonds Dec 20 Trm","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","CyrusOne","Stock","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Gladstone Corp","Stock","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares MSCI EAFE","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Axis Capital Holdings","Stock","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Newell Brands","Stock","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares China Large Cap","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Owens &amp; Minor","Stock","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Western Asset /Claymore Inflation &amp; Opportunity","Stock","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ares Capital","Stock","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Omega Healthcare Inv","Stock","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Alpine Ultra Short Muni Income","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Global X Robotics &amp; Artificial Intelligence","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Global X Lithium &amp; Battery","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Arrow Managed Futures","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares S&amp;P GS Commodity Index","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Wisdom Tree Intl Sm Cap Div","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","ETFMG Prime Mobile Payments","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares MSCI India Sm Cap","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares MSCI SP Small Cap Index","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares S&amp;P Smll-Cap 600 Value","Other Securities","2018","2018-02-06","2018-01-12","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$15,001 - $50,000","Icahn Enterprises <div class=""text-muted""><em>Rate/Coupon:</em> 4.875%<br> <em>Matures:</em> 03/15/2019</div>","Corporate Bond","2018","2018-02-06","2018-01-16","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$15,001 - $50,000","Owens &amp; Minor <div class=""text-muted""><em>Rate/Coupon:</em> 3.875%<br> <em>Matures:</em> 09/15/2021</div>","Corporate Bond","2018","2018-02-06","2018-01-17","https://efdsearch.senate.gov/search/view/ptr/ed21d4dc-d88e-409f-ae96-045dd22642ab/"
"--","purchase","Thomas R Carper","Thomas","Carper","$15,001 - $50,000","Owens &amp; Minor <div class=""text-muted""><em>Rate/Coupon:</em> 3.875%<br> <em>Matures:</em> 09/15/2021</div>","Corporate Bond","2018","2018-01-05","2017-12-06","https://efdsearch.senate.gov/search/view/ptr/f41059bd-e6da-40bb-af54-7ba0c0b50a07/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Iron Mountain","Stock","2018","2018-01-05","2017-12-12","https://efdsearch.senate.gov/search/view/ptr/f41059bd-e6da-40bb-af54-7ba0c0b50a07/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Seagate Technology","Stock","2018","2018-01-05","2017-12-29","https://efdsearch.senate.gov/search/view/ptr/f41059bd-e6da-40bb-af54-7ba0c0b50a07/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$15,001 - $50,000","UBS Contingent Autocall Marathon Petroleum <div class=""text-muted""><em>Rate/Coupon:</em> 11%<br> <em>Matures:</em> 08/17/2018</div>","Corporate Bond","2017","2017-12-01","2017-11-17","https://efdsearch.senate.gov/search/view/ptr/79153a16-480e-4895-bf52-0e56562c6196/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Fidelity Advisor International Small Cap A","Other Securities","2017","2017-12-01","2017-11-27","https://efdsearch.senate.gov/search/view/ptr/79153a16-480e-4895-bf52-0e56562c6196/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Prudential Jennison Global Opportunity A","Other Securities","2017","2017-12-01","2017-11-27","https://efdsearch.senate.gov/search/view/ptr/79153a16-480e-4895-bf52-0e56562c6196/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","MS Contingent Autocall on MPC <div class=""text-muted""><em>Rate/Coupon:</em> 10.15%<br> <em>Matures:</em> 06/29/2018</div>","Corporate Bond","2017","2017-11-01","2017-10-02","https://efdsearch.senate.gov/search/view/ptr/78083c69-a530-44c8-b400-9fd25b017509/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","AQR Long-Short Equity Fund","Other Securities","2017","2017-11-01","2017-10-02","https://efdsearch.senate.gov/search/view/ptr/78083c69-a530-44c8-b400-9fd25b017509/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Powershares Aerospace and Defense ETF","Other Securities","2017","2017-11-01","2017-10-05","https://efdsearch.senate.gov/search/view/ptr/78083c69-a530-44c8-b400-9fd25b017509/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","SPDR S&amp;P Aerospace and Defense ETF","Other Securities","2017","2017-11-01","2017-10-05","https://efdsearch.senate.gov/search/view/ptr/78083c69-a530-44c8-b400-9fd25b017509/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Powershares Aerospace and Defense ETF","Other Securities","2017","2017-11-01","2017-10-05","https://efdsearch.senate.gov/search/view/ptr/78083c69-a530-44c8-b400-9fd25b017509/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","AQR Long-Short Equity Fund","Other Securities","2017","2017-11-01","2017-10-25","https://efdsearch.senate.gov/search/view/ptr/78083c69-a530-44c8-b400-9fd25b017509/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","SPDR S&amp;P Aerospace and Defense ETF","Other Securities","2017","2017-11-01","2017-10-05","https://efdsearch.senate.gov/search/view/ptr/78083c69-a530-44c8-b400-9fd25b017509/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Fidelity Advisor International Capital Appreciation I Fund","Other Securities","2017","2017-11-01","2017-10-30","https://efdsearch.senate.gov/search/view/ptr/78083c69-a530-44c8-b400-9fd25b017509/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Oakmark International I Fund","Other Securities","2017","2017-11-01","2017-10-30","https://efdsearch.senate.gov/search/view/ptr/78083c69-a530-44c8-b400-9fd25b017509/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","HSBC Contingent Autocall on Anadarko Petroleum <div class=""text-muted""><em>Rate/Coupon:</em> 9.0%<br> <em>Matures:</em> 09/05/2017</div>","Corporate Bond","2017","2017-10-04","2017-09-05","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Central Fund of Canada","Stock","2017","2017-10-04","2017-09-07","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","SPDR Gold Tr Gold Shs","Stock","2017","2017-10-04","2017-09-07","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Orbital ATK","Stock","2017","2017-10-04","2017-09-18","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Mantech Intl Corp Cl A","Stock","2017","2017-10-04","2017-09-18","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Hexcel Corp New","Stock","2017","2017-10-04","2017-09-18","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$15,001 - $50,000","Compass Bank <div class=""text-muted""><em>Rate/Coupon:</em> 3.875%<br> <em>Matures:</em> 04/10/2025</div>","Corporate Bond","2017","2017-10-04","2017-09-20","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$15,001 - $50,000","Government Properties Inc <div class=""text-muted""><em>Rate/Coupon:</em> 4.0%<br> <em>Matures:</em> 07/15/2022</div>","Corporate Bond","2017","2017-10-04","2017-09-20","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$15,001 - $50,000","Acadian Timber","Stock","2017","2017-10-04","2017-09-29","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Compass Minerals","Stock","2017","2017-10-04","2017-09-29","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Central Fund of Canada","Other Securities","2017","2017-10-04","2017-09-29","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","FS Investment Corp <div class=""text-muted""><em>Rate/Coupon:</em> 4.0%<br> <em>Matures:</em> 07/15/2019</div>","Corporate Bond","2017","2017-10-04","2017-09-29","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Pacer Trendpilot 450 ETF","Other Securities","2017","2017-10-04","2017-09-29","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Pacer Trendpilot 750 ETF","Other Securities","2017","2017-10-04","2017-09-29","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares Ibonds Dec 18 Trm Corp","Other Securities","2017","2017-10-04","2017-09-29","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares Ibonds Dec 20 Trm Corp","Other Securities","2017","2017-10-04","2017-09-29","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","SPDR Gold Tr Gold Shs","Other Securities","2017","2017-10-04","2017-09-29","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Western Asset/Claymore Inflation","Stock","2017","2017-10-04","2017-09-29","https://efdsearch.senate.gov/search/view/ptr/691f9cb6-84a2-41c3-b270-63e606869a0d/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Alpine Ultra Short Municipal Inc Fund","Other Securities","2017","2017-09-06","2017-08-04","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Fidelity Advisor International Capital Appreciation Class I","Other Securities","2017","2017-09-06","2017-08-04","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Fidelity Advisor Emerging Markets Class I","Other Securities","2017","2017-09-06","2017-08-04","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Wisdom Tree Us Small Cap QA Dividend Growth Fd","Other Securities","2017","2017-09-06","2017-08-04","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Vaneck Vectors Junior Gold Minors","Other Securities","2017","2017-09-06","2017-08-04","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","sale_full","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Powershares ETF TR Dyna Buyback","Other Securities","2017","2017-09-06","2017-08-04","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","SPDR Gold Tr Gold Shs","Other Securities","2017","2017-09-06","2017-08-04","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","SPDR Euro Stoxx 50 ETF","Other Securities","2017","2017-09-06","2017-08-04","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Kraneshares CSI China Internet ETF","Other Securities","2017","2017-09-06","2017-08-04","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares SP Smallcap 600 Index","Other Securities","2017","2017-09-06","2017-08-04","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","S&amp;P 500 Index Fund","Other Securities","2017","2017-09-06","2017-08-04","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Ishares China Large Cap ETF","Other Securities","2017","2017-09-06","2017-08-04","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"TMO","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Thermo Fisher Scientific Inc.","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"RHI","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Robert Half International Inc.","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","PG-The Procter &amp; Gamble Company","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","PFE-Pfizer Inc.","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"NPK","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","National Presto Industries, Inc.","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","MSFT-Microsoft Corporation","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Johnson and Johnson","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","INTC-Intel Corporation","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"HRL","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Hormel Foods Corporation","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"HRS","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Harris Corporation","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","GE-General Electric Company","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","FMC Corp New","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Walt Disney Corp","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"DHR","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Danaher Corporation","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"GLW","purchase","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","Corning Incorporated","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
"--","sale_partial","Thomas R Carper","Thomas","Carper","$1,001 - $15,000","CSCO-Cisco Systems, Inc.","Stock","2017","2017-09-06","2017-08-31","https://efdsearch.senate.gov/search/view/ptr/da821a06-fdc4-477e-948c-01a9186d69fa/"
